user_id,signup_date,plan_type,region,acquisition_channel,cac,churned,months_active
U04159,2025-08-28,Free,Asia,Paid Ads,20,1,1
U04160,2024-10-31,Enterprise,Europe,Referral,5,1,3
U04161,2024-06-13,Basic,Europe,Referral,5,1,10
U04162,2023-01-07,Basic,North America,Organic,0,1,16
U04163,2024-09-17,Pro,North America,Organic,0,0,12
U04164,2023-07-06,Basic,Europe,Organic,0,1,17
U04165,2025-02-02,Enterprise,Europe,Referral,5,0,7
U04166,2023-07-22,Free,North America,Referral,5,1,9
U04167,2023-02-11,Basic,Europe,Paid Ads,20,0,31
U04168,2023-01-08,Free,Asia,Referral,5,1,14
U04169,2023-04-06,Enterprise,North America,Referral,5,0,29
U04170,2023-01-08,Basic,North America,Organic,0,1,1
U04171,2023-01-20,Free,Europe,Paid Ads,20,1,11
U04172,2025-08-29,Basic,Europe,Referral,5,0,1
U04173,2023-11-26,Basic,Asia,Referral,5,1,2
U04174,2024-08-02,Free,Other,Referral,5,0,13
U04175,2025-08-21,Basic,Asia,Organic,0,0,1
U04176,2025-08-29,Pro,North America,Paid Ads,20,0,1
U04177,2024-12-11,Free,Asia,Organic,0,0,9
U04178,2025-08-09,Basic,Europe,Organic,0,0,1
U04179,2023-04-19,Basic,Asia,Paid Ads,20,1,5
U04180,2023-03-28,Basic,North America,Referral,5,1,3
U04181,2023-08-20,Free,Other,Organic,0,0,25
U04182,2025-05-14,Free,Europe,Referral,5,0,4
U04183,2025-05-25,Free,North America,Referral,5,1,2
U04184,2023-04-06,Free,Europe,Referral,5,1,7
U04185,2023-01-12,Free,Europe,Referral,5,1,18
U04186,2025-03-19,Free,North America,Paid Ads,20,0,6
U04187,2023-01-12,Free,Europe,Paid Ads,20,1,4
U04188,2024-12-01,Basic,North America,Organic,0,1,5
U04189,2025-06-05,Free,Europe,Paid Ads,20,0,3
U04190,2025-06-12,Pro,North America,Paid Ads,20,0,3
U04191,2025-07-18,Basic,North America,Organic,0,0,2
U04192,2025-08-21,Free,Europe,Referral,5,0,1
U04193,2024-05-01,Basic,North America,Organic,0,1,14
U04194,2025-07-05,Free,North America,Referral,5,0,2
U04195,2025-02-24,Basic,Other,Paid Ads,20,1,5
U04196,2023-01-23,Basic,Europe,Organic,0,1,26
U04197,2023-01-04,Free,Other,Paid Ads,20,1,6
U04198,2023-03-10,Free,Europe,Referral,5,1,1
U04199,2023-11-23,Enterprise,Europe,Organic,0,0,22
U04200,2025-02-21,Basic,North America,Paid Ads,20,1,7
U04201,2025-08-17,Enterprise,Other,Paid Ads,20,0,1
U04202,2023-01-25,Free,Europe,Referral,5,1,6
U04203,2023-01-11,Basic,Europe,Referral,5,1,1
U04204,2025-08-28,Free,North America,Referral,5,0,1
U04205,2023-01-09,Free,Europe,Paid Ads,20,1,26
U04206,2024-02-29,Basic,Other,Paid Ads,20,1,16
U04207,2024-12-18,Pro,North America,Paid Ads,20,0,9
U04208,2024-08-28,Free,North America,Paid Ads,20,1,7
U04209,2023-01-07,Basic,Europe,Referral,5,1,32
U04210,2023-01-05,Free,North America,Paid Ads,20,1,6
U04211,2023-01-09,Free,Europe,Referral,5,1,9
U04212,2024-12-18,Basic,Other,Paid Ads,20,1,8
U04213,2024-09-05,Basic,North America,Organic,0,1,12
U04214,2023-02-08,Enterprise,Europe,Organic,0,1,17
U04215,2025-03-28,Free,Europe,Referral,5,0,6
U04216,2025-08-11,Enterprise,Europe,Paid Ads,20,0,1
U04217,2023-01-04,Free,Europe,Organic,0,1,13
U04218,2024-04-26,Pro,North America,Referral,5,1,13
U04219,2025-06-01,Free,North America,Organic,0,1,2
U04220,2023-02-17,Free,Europe,Organic,0,1,3
U04221,2023-03-30,Basic,Europe,Referral,5,1,3
U04222,2025-02-14,Free,North America,Referral,5,0,7
U04223,2025-08-23,Basic,Europe,Referral,5,0,1
U04224,2025-08-08,Free,Europe,Referral,5,0,1
U04225,2024-12-12,Free,Asia,Organic,0,1,7
U04226,2025-07-05,Free,Asia,Paid Ads,20,1,1
U04227,2023-06-10,Free,Europe,Organic,0,1,27
U04228,2025-04-02,Free,Asia,Paid Ads,20,0,5
U04229,2024-01-25,Free,Europe,Referral,5,1,12
U04230,2023-01-24,Free,Europe,Paid Ads,20,1,15
U04231,2025-06-13,Free,North America,Referral,5,0,3
U04232,2024-10-07,Free,Europe,Paid Ads,20,1,9
U04233,2023-05-31,Free,North America,Organic,0,1,1
U04234,2025-08-25,Free,North America,Paid Ads,20,0,1
U04235,2023-01-04,Pro,North America,Organic,0,1,13
U04236,2023-04-07,Free,Europe,Paid Ads,20,1,1
U04237,2023-01-05,Free,Asia,Paid Ads,20,1,2
U04238,2025-07-24,Basic,Europe,Organic,0,1,2
U04239,2025-06-13,Pro,Europe,Referral,5,1,1
U04240,2023-04-24,Basic,North America,Paid Ads,20,1,8
U04241,2025-05-18,Basic,Asia,Paid Ads,20,0,4
U04242,2023-08-06,Free,North America,Referral,5,1,2
U04243,2025-07-19,Free,Asia,Organic,0,0,2
U04244,2023-12-23,Basic,Asia,Referral,5,1,16
U04245,2023-09-09,Basic,Asia,Referral,5,1,8
U04246,2025-08-26,Free,North America,Paid Ads,20,1,1
U04247,2023-02-16,Free,Other,Organic,0,1,1
U04248,2023-01-11,Pro,Other,Referral,5,0,32
U04249,2024-12-15,Free,Europe,Referral,5,0,9
U04250,2025-08-28,Free,North America,Organic,0,1,1
U04251,2023-07-02,Free,Europe,Paid Ads,20,1,1
U04252,2023-01-06,Free,North America,Organic,0,1,4
U04253,2023-05-04,Free,North America,Paid Ads,20,1,2
U04254,2024-05-19,Free,North America,Paid Ads,20,1,13
U04255,2023-01-17,Free,Asia,Paid Ads,20,1,5
U04256,2025-04-26,Basic,Asia,Organic,0,0,5
U04257,2025-08-29,Free,Europe,Paid Ads,20,1,1
U04258,2023-12-16,Pro,North America,Referral,5,1,5
U04259,2023-05-26,Free,Europe,Organic,0,1,5
U04260,2023-08-15,Free,Asia,Paid Ads,20,1,5
U04261,2023-01-10,Basic,North America,Organic,0,1,12
U04262,2025-08-22,Pro,Europe,Referral,5,0,1
U04263,2023-09-15,Basic,Europe,Paid Ads,20,1,1
U04264,2023-07-20,Free,North America,Organic,0,1,21
U04265,2025-04-29,Basic,North America,Paid Ads,20,0,5
U04266,2023-11-21,Free,Europe,Paid Ads,20,1,3
U04267,2025-04-13,Free,North America,Paid Ads,20,0,5
U04268,2023-01-06,Free,Asia,Organic,0,1,8
U04269,2025-08-09,Free,North America,Referral,5,0,1
U04270,2025-08-27,Free,North America,Paid Ads,20,0,1
U04271,2025-04-14,Free,North America,Organic,0,1,4
U04272,2025-08-27,Free,Other,Referral,5,1,1
U04273,2023-01-15,Free,North America,Paid Ads,20,1,2
U04274,2024-02-26,Free,North America,Organic,0,1,10
U04275,2025-01-22,Free,Asia,Organic,0,1,3
U04276,2024-12-09,Free,North America,Organic,0,1,3
U04277,2023-08-17,Basic,Asia,Organic,0,1,5
U04278,2023-05-03,Free,Other,Paid Ads,20,1,8
U04279,2023-01-11,Pro,North America,Referral,5,0,32
U04280,2023-07-28,Free,Europe,Paid Ads,20,1,4
U04281,2023-01-17,Free,Other,Paid Ads,20,1,2
U04282,2025-07-07,Basic,Europe,Paid Ads,20,0,2
U04283,2023-01-29,Free,North America,Organic,0,1,1
U04284,2023-01-05,Free,Asia,Referral,5,1,16
U04285,2024-09-27,Free,North America,Organic,0,1,6
U04286,2025-01-08,Free,Europe,Paid Ads,20,1,2
U04287,2025-08-20,Free,Asia,Organic,0,0,1
U04288,2024-11-28,Enterprise,Asia,Paid Ads,20,0,10
U04289,2023-05-12,Pro,Asia,Referral,5,1,18
U04290,2025-08-06,Basic,Asia,Organic,0,0,1
U04291,2024-08-25,Free,North America,Paid Ads,20,1,2
U04292,2023-01-07,Pro,Asia,Paid Ads,20,1,3
U04293,2024-10-31,Free,North America,Paid Ads,20,1,4
U04294,2025-08-24,Free,Europe,Organic,0,0,1
U04295,2023-08-06,Basic,Other,Organic,0,1,2
U04296,2023-03-19,Pro,North America,Organic,0,1,29
U04297,2023-01-14,Free,Asia,Organic,0,1,1
U04298,2023-01-15,Pro,Asia,Paid Ads,20,0,32
U04299,2023-10-28,Free,Europe,Paid Ads,20,1,12
U04300,2025-01-09,Free,Other,Referral,5,0,8
U04301,2023-01-07,Free,Other,Paid Ads,20,1,2
U04302,2025-08-27,Free,North America,Paid Ads,20,1,1
U04303,2025-07-19,Free,Asia,Paid Ads,20,0,2
U04304,2024-12-20,Enterprise,Europe,Organic,0,0,9
U04305,2025-08-13,Free,Europe,Referral,5,0,1
U04306,2023-01-07,Pro,North America,Organic,0,1,5
U04307,2024-02-24,Free,Other,Organic,0,1,8
U04308,2025-03-16,Basic,Europe,Referral,5,1,2
U04309,2025-08-13,Enterprise,Europe,Referral,5,0,1
U04310,2025-07-31,Free,Other,Paid Ads,20,0,2
U04311,2023-03-04,Enterprise,Europe,Organic,0,0,30
U04312,2025-08-27,Free,Asia,Organic,0,1,1
U04313,2023-01-11,Enterprise,North America,Paid Ads,20,1,30
U04314,2025-08-21,Free,North America,Paid Ads,20,1,1
U04315,2025-08-28,Basic,North America,Referral,5,0,1
U04316,2023-01-20,Free,Europe,Referral,5,1,4
U04317,2025-06-29,Basic,Other,Referral,5,0,3
U04318,2023-01-04,Free,Europe,Referral,5,1,4
U04319,2023-08-25,Pro,Europe,Organic,0,0,25
U04320,2024-06-18,Basic,Asia,Paid Ads,20,1,1
U04321,2024-12-06,Enterprise,Asia,Organic,0,1,9
U04322,2025-08-26,Basic,North America,Organic,0,0,1
U04323,2025-05-14,Basic,Other,Organic,0,0,4
U04324,2024-03-08,Free,Europe,Organic,0,1,11
U04325,2025-08-08,Free,North America,Referral,5,0,1
U04326,2025-08-27,Pro,Europe,Paid Ads,20,0,1
U04327,2023-01-04,Free,Europe,Referral,5,1,1
U04328,2025-08-29,Enterprise,Other,Referral,5,0,1
U04329,2023-01-07,Free,Asia,Organic,0,1,4
U04330,2025-08-10,Pro,North America,Organic,0,0,1
U04331,2023-03-07,Free,Asia,Organic,0,1,13
U04332,2023-01-12,Free,Europe,Organic,0,1,14
U04333,2023-11-15,Pro,Asia,Organic,0,1,22
U04334,2025-04-07,Basic,North America,Referral,5,0,5
U04335,2023-07-08,Basic,North America,Referral,5,0,26
U04336,2023-01-05,Free,Europe,Paid Ads,20,1,4
U04337,2025-01-17,Basic,North America,Organic,0,1,8
U04338,2025-08-24,Basic,Asia,Referral,5,0,1
U04339,2023-07-12,Free,Asia,Organic,0,1,14
U04340,2023-02-01,Basic,Europe,Referral,5,1,6
U04341,2023-11-22,Free,Europe,Paid Ads,20,1,12
U04342,2023-01-05,Free,North America,Organic,0,1,10
U04343,2025-08-11,Pro,Other,Paid Ads,20,0,1
U04344,2025-08-12,Free,North America,Organic,0,0,1
U04345,2024-12-23,Free,North America,Organic,0,1,2
U04346,2023-05-23,Free,North America,Referral,5,1,5
U04347,2025-08-06,Pro,North America,Paid Ads,20,0,1
U04348,2024-10-03,Free,North America,Paid Ads,20,1,4
U04349,2025-08-12,Free,Asia,Organic,0,0,1
U04350,2025-03-18,Pro,Other,Organic,0,1,3
U04351,2025-07-31,Free,Europe,Paid Ads,20,1,1
U04352,2025-01-15,Pro,Europe,Organic,0,0,8
U04353,2023-09-14,Enterprise,North America,Referral,5,1,11
U04354,2025-08-28,Pro,Europe,Referral,5,0,1
U04355,2024-08-27,Free,North America,Referral,5,1,7
U04356,2025-01-28,Free,North America,Organic,0,1,4
U04357,2023-02-02,Free,North America,Paid Ads,20,1,16
U04358,2025-03-08,Pro,Other,Referral,5,1,6
U04359,2024-11-15,Free,Europe,Referral,5,0,10
U04360,2023-01-22,Free,North America,Paid Ads,20,1,6
U04361,2023-01-05,Basic,North America,Organic,0,1,1
U04362,2025-01-27,Free,North America,Referral,5,1,2
U04363,2025-07-23,Pro,North America,Referral,5,0,2
U04364,2024-07-08,Basic,North America,Referral,5,1,2
U04365,2023-02-05,Basic,Europe,Paid Ads,20,1,5
U04366,2025-05-07,Free,North America,Referral,5,1,1
U04367,2023-01-07,Pro,North America,Referral,5,1,12
U04368,2023-11-20,Pro,North America,Paid Ads,20,1,12
U04369,2023-01-17,Enterprise,Europe,Referral,5,0,32
U04370,2023-01-22,Basic,Europe,Paid Ads,20,1,8
U04371,2023-01-27,Enterprise,North America,Organic,0,0,32
U04372,2023-07-19,Pro,Europe,Referral,5,0,26
U04373,2023-01-05,Free,North America,Paid Ads,20,1,13
U04374,2023-08-09,Free,North America,Referral,5,1,12
U04375,2024-06-05,Free,North America,Paid Ads,20,1,3
U04376,2024-03-14,Free,Europe,Organic,0,1,1
U04377,2023-07-11,Free,Europe,Organic,0,1,6
U04378,2025-08-15,Free,Europe,Referral,5,0,1
U04379,2023-01-14,Basic,Asia,Referral,5,1,11
U04380,2024-05-18,Pro,Asia,Paid Ads,20,0,16
U04381,2023-01-06,Free,North America,Referral,5,1,20
U04382,2023-01-06,Free,North America,Organic,0,0,32
U04383,2024-11-20,Basic,Asia,Paid Ads,20,1,3
U04384,2024-11-01,Free,Asia,Organic,0,1,8
U04385,2025-08-21,Enterprise,Europe,Organic,0,0,1
U04386,2024-10-11,Free,Other,Paid Ads,20,1,2
U04387,2025-08-28,Pro,Europe,Organic,0,0,1
U04388,2023-01-05,Free,North America,Paid Ads,20,1,9
U04389,2023-01-08,Free,North America,Referral,5,1,3
U04390,2023-01-05,Free,Asia,Paid Ads,20,1,8
U04391,2023-01-22,Free,Europe,Referral,5,1,4
U04392,2024-08-28,Basic,North America,Paid Ads,20,1,12
U04393,2025-04-09,Free,North America,Organic,0,0,5
U04394,2023-01-05,Basic,North America,Paid Ads,20,1,24
U04395,2025-08-27,Enterprise,North America,Paid Ads,20,0,1
U04396,2025-08-16,Free,Asia,Paid Ads,20,0,1
U04397,2023-03-20,Pro,Europe,Paid Ads,20,1,1
U04398,2023-01-07,Pro,North America,Organic,0,1,32
U04399,2023-01-19,Free,Asia,Organic,0,1,7
U04400,2023-01-11,Free,North America,Referral,5,1,2
U04401,2023-01-11,Free,North America,Referral,5,1,3
U04402,2024-06-25,Free,Europe,Paid Ads,20,1,8
U04403,2023-02-14,Basic,North America,Paid Ads,20,1,2
U04404,2023-05-31,Free,North America,Organic,0,1,2
U04405,2025-08-29,Free,North America,Paid Ads,20,0,1
U04406,2025-05-27,Free,North America,Organic,0,0,4
U04407,2025-08-27,Basic,Other,Referral,5,0,1
U04408,2023-01-14,Free,North America,Paid Ads,20,1,5
U04409,2023-07-10,Pro,Asia,Referral,5,1,11
U04410,2024-10-03,Basic,Other,Referral,5,0,11
U04411,2023-01-07,Free,North America,Paid Ads,20,1,5
U04412,2023-01-03,Pro,North America,Organic,0,1,10
U04413,2025-05-12,Basic,Other,Paid Ads,20,1,1
U04414,2025-04-03,Pro,Asia,Organic,0,0,5
U04415,2023-09-06,Pro,Europe,Organic,0,0,24
U04416,2024-04-01,Free,Asia,Referral,5,1,8
U04417,2023-09-17,Free,Europe,Paid Ads,20,1,1
U04418,2023-01-04,Free,Europe,Organic,0,1,18
U04419,2023-04-29,Free,Other,Referral,5,1,1
U04420,2023-01-20,Enterprise,North America,Organic,0,1,31
U04421,2023-01-08,Free,North America,Paid Ads,20,1,12
U04422,2025-08-27,Free,North America,Organic,0,1,1
U04423,2025-01-17,Free,North America,Referral,5,1,4
U04424,2025-07-04,Basic,Asia,Organic,0,0,2
U04425,2023-04-06,Free,North America,Paid Ads,20,1,17
U04426,2023-07-31,Free,Other,Referral,5,1,2
U04427,2023-02-09,Free,Other,Referral,5,1,11
U04428,2023-01-08,Basic,North America,Referral,5,1,10
U04429,2023-01-21,Free,Asia,Paid Ads,20,1,3
U04430,2025-08-05,Free,North America,Organic,0,0,1
U04431,2025-05-20,Free,North America,Paid Ads,20,1,2
U04432,2024-09-12,Free,Europe,Referral,5,1,2
U04433,2024-02-19,Basic,Asia,Paid Ads,20,1,1
U04434,2025-08-25,Pro,Other,Referral,5,0,1
U04435,2023-01-06,Pro,North America,Organic,0,0,32
U04436,2023-03-07,Pro,Asia,Referral,5,1,11
U04437,2023-05-19,Free,Europe,Referral,5,1,8
U04438,2025-07-31,Free,Europe,Organic,0,0,2
U04439,2025-08-29,Basic,Europe,Referral,5,0,1
U04440,2023-02-11,Basic,Other,Paid Ads,20,1,11
U04441,2025-08-21,Pro,North America,Referral,5,0,1
U04442,2025-08-13,Free,Europe,Organic,0,0,1
U04443,2023-02-04,Free,North America,Paid Ads,20,1,4
U04444,2023-08-13,Pro,North America,Referral,5,1,22
U04445,2023-09-04,Basic,Other,Paid Ads,20,1,1
U04446,2025-08-28,Pro,Asia,Organic,0,0,1
U04447,2023-01-21,Free,Europe,Organic,0,1,6
U04448,2025-08-05,Free,North America,Referral,5,0,1
U04449,2023-04-28,Free,Europe,Paid Ads,20,1,1
U04450,2025-07-05,Free,Asia,Paid Ads,20,1,1
U04451,2023-09-27,Free,Asia,Organic,0,1,3
U04452,2024-12-01,Free,Other,Organic,0,0,9
U04453,2025-08-14,Free,Europe,Referral,5,0,1
U04454,2025-08-07,Free,Europe,Referral,5,0,1
U04455,2025-08-20,Free,North America,Paid Ads,20,0,1
U04456,2023-01-05,Free,North America,Organic,0,1,5
U04457,2025-06-04,Pro,Asia,Organic,0,0,3
U04458,2023-01-13,Free,Europe,Referral,5,1,2
U04459,2023-09-18,Free,Europe,Referral,5,1,7
U04460,2024-09-17,Free,Asia,Paid Ads,20,0,12
U04461,2023-08-20,Free,Europe,Organic,0,1,8
U04462,2024-06-28,Free,North America,Organic,0,1,13
U04463,2025-08-29,Free,Asia,Organic,0,0,1
U04464,2023-01-13,Free,Europe,Paid Ads,20,1,3
U04465,2025-05-18,Free,North America,Organic,0,0,4
U04466,2023-08-06,Free,Europe,Paid Ads,20,1,9
U04467,2023-01-12,Free,Asia,Referral,5,1,2
U04468,2023-01-16,Basic,Europe,Organic,0,1,5
U04469,2025-08-27,Basic,North America,Organic,0,1,1
U04470,2025-08-21,Free,Europe,Referral,5,0,1
U04471,2025-08-24,Free,North America,Paid Ads,20,0,1
U04472,2025-08-29,Enterprise,North America,Referral,5,0,1
U04473,2023-01-29,Pro,Europe,Referral,5,1,2
U04474,2023-05-27,Basic,Asia,Referral,5,1,23
U04475,2025-05-10,Free,Europe,Referral,5,1,3
U04476,2024-03-15,Free,Asia,Referral,5,1,5
U04477,2023-09-23,Pro,Other,Referral,5,1,14
U04478,2023-05-30,Basic,Asia,Paid Ads,20,1,8
U04479,2025-01-05,Free,Europe,Referral,5,1,8
U04480,2024-11-24,Free,Asia,Referral,5,1,2
U04481,2023-01-17,Enterprise,North America,Paid Ads,20,1,30
U04482,2024-02-10,Pro,Europe,Referral,5,1,3
U04483,2024-09-30,Free,Europe,Paid Ads,20,1,3
U04484,2024-11-12,Basic,Europe,Referral,5,0,10
U04485,2023-01-30,Free,North America,Referral,5,1,1
U04486,2025-07-12,Free,North America,Referral,5,0,2
U04487,2023-01-04,Free,Europe,Organic,0,1,3
U04488,2023-05-26,Free,Europe,Organic,0,1,19
U04489,2025-07-30,Free,Europe,Paid Ads,20,0,2
U04490,2024-10-27,Free,North America,Paid Ads,20,1,2
U04491,2023-02-22,Free,Asia,Organic,0,1,4
U04492,2025-06-07,Free,North America,Organic,0,1,1
U04493,2024-11-04,Free,Asia,Paid Ads,20,1,2
U04494,2025-08-04,Basic,North America,Referral,5,0,1
U04495,2025-07-08,Free,Asia,Organic,0,1,1
U04496,2025-02-07,Free,North America,Referral,5,1,6
U04497,2024-03-28,Free,Asia,Paid Ads,20,1,2
U04498,2023-01-12,Basic,Europe,Paid Ads,20,1,15
U04499,2023-02-22,Basic,North America,Organic,0,1,8
U04500,2023-09-25,Free,Europe,Organic,0,1,3
U04501,2025-01-17,Basic,North America,Referral,5,1,2
U04502,2024-06-10,Free,North America,Organic,0,1,13
U04503,2023-03-13,Free,North America,Paid Ads,20,1,4
U04504,2023-01-03,Free,North America,Paid Ads,20,1,16
U04505,2024-04-21,Free,North America,Referral,5,1,6
U04506,2023-03-11,Pro,North America,Organic,0,1,1
U04507,2025-07-07,Basic,Europe,Organic,0,0,2
U04508,2023-01-04,Basic,North America,Paid Ads,20,1,13
U04509,2024-12-16,Enterprise,Asia,Paid Ads,20,0,9
U04510,2025-08-27,Free,Asia,Organic,0,0,1
U04511,2023-01-20,Free,Europe,Referral,5,1,2
U04512,2024-02-09,Free,Europe,Paid Ads,20,1,8
U04513,2023-01-08,Free,Europe,Referral,5,1,4
U04514,2025-03-08,Pro,Asia,Paid Ads,20,0,6
U04515,2024-09-22,Free,Asia,Referral,5,1,12
U04516,2023-08-30,Pro,Europe,Referral,5,1,15
U04517,2024-07-03,Free,Other,Referral,5,0,14
U04518,2025-08-23,Free,Asia,Referral,5,0,1
U04519,2023-01-25,Free,North America,Organic,0,1,15
U04520,2023-01-04,Free,North America,Paid Ads,20,1,2
U04521,2025-08-19,Basic,North America,Referral,5,0,1
U04522,2024-11-28,Basic,Asia,Organic,0,0,10
U04523,2025-08-23,Free,Asia,Referral,5,0,1
U04524,2025-01-12,Free,North America,Referral,5,0,8
U04525,2025-08-08,Free,Asia,Referral,5,0,1
U04526,2023-10-20,Free,Asia,Paid Ads,20,1,1
U04527,2025-07-16,Basic,Europe,Organic,0,0,2
U04528,2025-08-25,Pro,Europe,Referral,5,0,1
U04529,2024-11-16,Enterprise,North America,Paid Ads,20,0,10
U04530,2023-01-21,Free,Asia,Organic,0,1,3
U04531,2023-02-27,Free,North America,Organic,0,1,1
U04532,2023-01-26,Pro,Asia,Organic,0,1,12
U04533,2023-02-14,Free,North America,Paid Ads,20,1,3
U04534,2023-03-28,Basic,Europe,Organic,0,1,2
U04535,2024-10-04,Pro,Asia,Paid Ads,20,0,11
U04536,2024-12-23,Free,North America,Paid Ads,20,1,5
U04537,2023-10-13,Pro,North America,Paid Ads,20,1,5
U04538,2025-02-18,Free,Europe,Referral,5,1,1
U04539,2023-01-07,Pro,North America,Referral,5,1,28
U04540,2023-01-07,Free,North America,Organic,0,1,3
U04541,2023-01-19,Pro,Asia,Organic,0,1,22
U04542,2024-06-23,Free,Other,Paid Ads,20,0,15
U04543,2023-01-31,Free,North America,Organic,0,1,3
U04544,2023-03-09,Basic,Asia,Organic,0,1,9
U04545,2023-08-15,Free,North America,Paid Ads,20,1,7
U04546,2025-08-09,Free,Asia,Paid Ads,20,0,1
U04547,2023-01-03,Free,Other,Referral,5,1,4
U04548,2025-04-14,Free,Other,Referral,5,1,3
U04549,2025-05-10,Free,Asia,Paid Ads,20,1,3
U04550,2025-08-05,Free,Asia,Organic,0,0,1
U04551,2025-08-26,Free,North America,Paid Ads,20,0,1
U04552,2023-01-04,Free,Asia,Paid Ads,20,1,7
U04553,2023-01-16,Pro,North America,Organic,0,1,30
U04554,2025-08-22,Basic,North America,Referral,5,0,1
U04555,2024-01-04,Pro,North America,Paid Ads,20,0,20
U04556,2024-10-28,Pro,North America,Referral,5,0,11
U04557,2025-05-03,Basic,Europe,Paid Ads,20,0,4
U04558,2025-05-22,Free,North America,Referral,5,1,2
U04559,2025-08-26,Free,Asia,Referral,5,0,1
U04560,2025-08-29,Pro,Asia,Organic,0,0,1
U04561,2025-06-28,Free,North America,Paid Ads,20,0,3
U04562,2023-03-12,Basic,Europe,Referral,5,1,1
U04563,2025-08-21,Free,Asia,Referral,5,0,1
U04564,2023-01-05,Free,Europe,Organic,0,1,9
U04565,2023-02-07,Free,Other,Referral,5,1,1
U04566,2025-08-23,Free,Other,Organic,0,0,1
U04567,2023-02-19,Pro,North America,Organic,0,1,29
U04568,2023-02-02,Free,North America,Paid Ads,20,1,1
U04569,2023-01-13,Basic,Asia,Organic,0,1,18
U04570,2025-08-19,Free,North America,Organic,0,0,1
U04571,2024-05-02,Pro,North America,Paid Ads,20,0,16
U04572,2025-05-17,Free,North America,Referral,5,1,2
U04573,2023-02-10,Free,North America,Organic,0,1,21
U04574,2025-07-20,Free,North America,Paid Ads,20,1,1
U04575,2025-07-21,Enterprise,North America,Paid Ads,20,0,2
U04576,2023-04-03,Free,North America,Paid Ads,20,1,7
U04577,2023-09-06,Free,North America,Organic,0,1,1
U04578,2023-01-30,Basic,Asia,Paid Ads,20,1,3
U04579,2025-08-28,Pro,Asia,Organic,0,0,1
U04580,2025-04-09,Free,Europe,Referral,5,0,5
U04581,2025-08-26,Basic,Europe,Referral,5,0,1
U04582,2023-03-26,Free,Europe,Organic,0,1,6
U04583,2025-07-31,Free,North America,Organic,0,1,2
U04584,2025-07-24,Free,North America,Referral,5,0,2
U04585,2025-06-04,Enterprise,North America,Organic,0,0,3
U04586,2025-08-28,Basic,Europe,Organic,0,0,1
U04587,2023-08-01,Free,North America,Organic,0,1,12
U04588,2023-01-12,Enterprise,Other,Referral,5,1,2
U04589,2025-05-13,Free,Asia,Paid Ads,20,0,4
U04590,2025-07-04,Enterprise,Asia,Referral,5,0,2
U04591,2024-11-23,Free,Europe,Referral,5,0,10
U04592,2023-01-29,Free,Europe,Paid Ads,20,1,3
U04593,2024-05-15,Enterprise,Europe,Paid Ads,20,0,16
U04594,2023-04-03,Basic,Europe,Paid Ads,20,1,2
U04595,2023-10-15,Free,Asia,Organic,0,1,3
U04596,2025-04-08,Free,Other,Referral,5,0,5
U04597,2025-07-14,Basic,Asia,Organic,0,0,2
U04598,2023-02-07,Basic,Europe,Paid Ads,20,1,7
U04599,2023-08-25,Free,Europe,Organic,0,1,1
U04600,2023-02-27,Free,Europe,Referral,5,1,10
